,AvatarID,Total_days_actv,Actual_days_actv,Active_Ratio,Total_login,Level_l,Level_m,Level_h,Race_Orc,Race_Tauren,Race_Troll,Race_Undead,Class_Warrior,Class_Hunter,Class_Rogue,Class_Shaman,Class_Warlock,Class_Druid,Class_Mage,Class_Priest,Churn
5579,5959,1104,8,0.724637681159,44,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5580,6177,1,2,200.0,49,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5581,6234,3,4,133.333333333,81,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5582,7355,2939,80,2.72201429058,2178,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
5583,7472,0,1,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5584,7723,2935,26,0.885860306644,326,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5585,7725,0,1,,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5586,7768,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5587,7887,2918,78,2.67306374229,834,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5588,8025,1,2,200.0,81,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5589,8610,719,18,2.50347705146,285,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5590,8683,2539,32,1.26033871603,46,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5591,9459,0,1,,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5592,9758,1,2,200.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5593,10025,1,2,200.0,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5594,10131,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5595,10161,726,13,1.79063360882,28,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5596,10348,1,2,200.0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5597,10514,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5598,10613,0,1,,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5599,10650,342,2,0.584795321637,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5600,10792,2903,29,0.99896658629,393,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5601,11023,338,3,0.887573964497,14,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5602,11180,378,4,1.0582010582,20,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5603,11382,1464,3,0.204918032787,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5604,11585,1458,15,1.02880658436,27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5605,11625,0,1,,26,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5606,11878,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5607,11917,2574,34,1.3209013209,812,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5608,12044,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5609,12190,0,1,,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5610,12259,2559,81,3.1652989449,2007,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5611,12408,2544,19,0.746855345912,974,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5612,12414,0,1,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5613,12983,340,4,1.17647058824,21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5614,13878,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5615,14417,0,1,,11,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
5616,14600,2191,15,0.684618895482,62,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
5617,14841,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5618,15059,0,1,,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5619,15304,0,1,,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5620,15465,1853,27,1.45709660011,905,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
5621,15621,0,1,,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5622,15764,9,6,66.6666666667,55,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5623,16296,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5624,16622,0,1,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5625,16967,1446,3,0.207468879668,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5626,17179,0,1,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5627,17457,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5628,17866,1110,14,1.26126126126,448,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5629,18593,10,2,20.0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5630,18811,0,1,,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5631,19174,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5632,19306,2,2,100.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5633,19352,0,1,,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5634,19612,349,8,2.29226361032,91,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5635,19978,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5636,20220,367,10,2.72479564033,67,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5637,21045,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5638,21088,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5639,21631,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5640,21820,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5641,21832,0,1,,15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5642,21905,26,22,84.6153846154,187,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5643,22320,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5644,22582,24,22,91.6666666667,330,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5645,22596,24,25,104.166666667,1042,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5646,22645,25,24,96.0,547,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5647,22685,23,4,17.3913043478,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5648,22812,24,21,87.5,373,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5649,22911,23,7,30.4347826087,64,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5650,22986,22,15,68.1818181818,230,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5651,23024,13,10,76.9230769231,172,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5652,23082,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5653,23093,22,18,81.8181818182,151,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5654,23553,0,1,,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5655,23975,18,6,33.3333333333,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5656,24319,6,2,33.3333333333,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5657,24335,1,2,200.0,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5658,24990,0,1,,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5659,25043,13,6,46.1538461538,71,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5660,25264,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5661,25612,0,1,,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5662,25749,1,2,200.0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5663,25772,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5664,25808,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5665,26092,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5666,26122,0,1,,15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5667,1,4017,3,0.0746825989544,19,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5668,206,3307,183,5.53371635924,2600,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5669,896,367,22,5.99455040872,269,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5670,1008,367,4,1.08991825613,25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5671,1172,3676,29,0.788900979325,70,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5672,1391,3678,164,4.45894507885,1871,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
5673,1504,3677,227,6.17351101441,6207,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5674,1516,1109,86,7.75473399459,2848,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5675,2296,3665,19,0.518417462483,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5676,2775,0,1,,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5677,2780,735,7,0.952380952381,28,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5678,2786,3673,102,2.7770215083,1442,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
5679,2957,9,7,77.7777777778,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5680,3059,746,7,0.938337801609,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5681,3125,0,1,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5682,3208,0,1,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5683,3282,3,2,66.6666666667,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5684,3452,2552,51,1.99843260188,601,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5685,4041,0,1,,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5686,4311,3661,31,0.846763179459,69,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5687,4338,1094,4,0.36563071298,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5688,4351,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5689,4931,0,1,,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5690,5192,0,1,,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5691,5763,3279,3,0.0914913083257,15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5692,5811,0,1,,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5693,5960,6,4,66.6666666667,56,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5694,6230,0,1,,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5695,6313,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5696,6387,3311,140,4.22832980973,3339,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5697,7042,377,5,1.32625994695,9,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
5698,7087,3303,128,3.87526491069,2099,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5699,7143,739,3,0.405953991881,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5700,7720,371,13,3.50404312668,293,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5701,7931,1,2,200.0,16,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5702,8451,0,1,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5703,8587,0,1,,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5704,8637,2536,42,1.65615141956,574,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5705,8830,7,7,100.0,78,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5706,8943,2,3,150.0,39,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5707,8982,1,2,200.0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5708,9471,368,6,1.63043478261,57,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5709,10046,10,11,110.0,1060,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5710,10376,2174,20,0.919963201472,104,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5711,10666,0,1,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5712,10953,1,2,200.0,28,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5713,10966,341,3,0.879765395894,21,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5714,11168,8,2,25.0,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5715,11572,0,1,,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5716,11996,6,7,116.666666667,94,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
5717,12063,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5718,12186,2,3,150.0,44,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5719,12565,0,1,,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
5720,12671,2194,28,1.27620783956,81,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5721,12768,2195,16,0.728929384966,27,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5722,13251,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5723,13316,1826,16,0.876232201533,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5724,13356,18,10,55.5555555556,143,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5725,13596,22,7,31.8181818182,57,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5726,13743,0,1,,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5727,14195,745,2,0.268456375839,21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5728,14205,370,26,7.02702702703,497,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5729,14254,0,1,,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5730,14350,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5731,14445,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5732,14470,0,1,,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5733,14972,4,3,75.0,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5734,14998,1456,3,0.206043956044,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5735,15403,25,16,64.0,34,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5736,15544,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5737,15587,737,5,0.67842605156,27,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5738,15725,15,2,13.3333333333,15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5739,16372,1,2,200.0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5740,16458,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5741,16668,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5742,17013,340,6,1.76470588235,98,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5743,17016,728,11,1.51098901099,100,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5744,17205,0,1,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5745,17238,0,1,,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5746,17261,396,14,3.53535353535,87,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
5747,17276,1464,117,7.99180327869,3497,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5748,17332,1,2,200.0,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5749,17488,736,2,0.271739130435,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5750,17790,725,6,0.827586206897,110,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5751,17874,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5752,17959,0,1,,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5753,18018,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5754,18171,1454,10,0.687757909216,53,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5755,18215,6,3,50.0,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5756,18315,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5757,18522,337,3,0.890207715134,34,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5758,18743,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5759,18880,5,2,40.0,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5760,19035,2,3,150.0,38,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5761,19045,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5762,19187,1103,7,0.634632819583,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5763,19343,2,3,150.0,48,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5764,19456,369,2,0.542005420054,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5765,19761,345,4,1.15942028986,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5766,19967,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5767,20060,6,6,100.0,77,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
5768,20232,355,3,0.845070422535,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5769,20290,7,5,71.4285714286,28,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5770,20318,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5771,20395,355,2,0.56338028169,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5772,20571,345,10,2.89855072464,114,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5773,20852,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5774,21317,0,1,,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5775,21334,2,3,150.0,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5776,21488,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5777,21575,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5778,21604,0,1,,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5779,21798,353,5,1.4164305949,119,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5780,21815,0,1,,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5781,21823,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5782,22160,22,17,77.2727272727,240,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5783,22255,26,23,88.4615384615,483,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5784,22270,21,21,100.0,523,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5785,22568,24,25,104.166666667,459,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5786,22877,0,1,,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5787,23091,12,9,75.0,104,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5788,23130,21,8,38.0952380952,132,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5789,23236,22,11,50.0,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5790,23278,23,15,65.2173913043,86,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5791,23691,6,2,33.3333333333,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5792,23697,22,3,13.6363636364,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5793,23701,21,7,33.3333333333,49,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5794,23959,20,16,80.0,346,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5795,24119,11,4,36.3636363636,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5796,24218,0,1,,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5797,24357,1,2,200.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5798,24412,1,2,200.0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5799,24414,17,3,17.6470588235,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5800,24644,0,1,,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5801,24869,0,1,,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5802,25184,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5803,25664,3,2,66.6666666667,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5804,25962,2,3,150.0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5805,26097,0,1,,13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5806,26140,0,1,,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5807,52,12,10,83.3333333333,113,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
5808,297,3677,202,5.49360892032,3873,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5809,363,3679,222,6.03424843708,6764,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5810,768,1104,44,3.98550724638,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5811,770,3679,243,6.60505572166,12155,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5812,777,3680,75,2.03804347826,3145,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
5813,1302,1839,108,5.87275693312,3649,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5814,1485,3664,85,2.31986899563,2347,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
5815,1683,23,8,34.7826086957,103,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5816,1798,3314,101,3.04767652384,766,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5817,1812,3669,213,5.80539656582,6275,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1
5818,1902,0,1,,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5819,2138,3671,3,0.0817216017434,9,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
5820,2183,20,14,70.0,102,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
5821,2364,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5822,2475,2568,9,0.35046728972,11,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5823,2763,3674,74,2.01415351116,730,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5824,3030,1112,3,0.269784172662,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5825,3060,17,11,64.7058823529,367,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5826,3147,741,4,0.539811066127,14,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5827,3570,13,7,53.8461538462,74,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5828,3593,2912,47,1.61401098901,850,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5829,3622,0,1,,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5830,3774,0,1,,11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5831,3861,742,7,0.943396226415,13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5832,4312,0,1,,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5833,4315,1105,11,0.995475113122,141,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5834,4464,5,6,120.0,285,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5835,4466,740,3,0.405405405405,20,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5836,4475,6,6,100.0,97,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5837,5496,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5838,5791,1,2,200.0,49,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5839,5819,1820,12,0.659340659341,373,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5840,5900,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5841,5950,1826,35,1.91675794085,56,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5842,5968,0,1,,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5843,6221,3312,98,2.95893719807,1875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
5844,6318,1461,6,0.41067761807,27,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5845,6362,2554,18,0.704776820673,241,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5846,6457,0,1,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5847,6481,365,12,3.28767123288,758,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5848,6766,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5849,7078,1,2,200.0,48,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5850,7271,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5851,7468,3295,107,3.24734446131,705,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5852,7806,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5853,7994,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5854,8176,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5855,8191,0,1,,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5856,8205,2180,10,0.45871559633,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5857,8208,0,1,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5858,9076,25,2,8.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5859,9088,13,3,23.0769230769,18,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5860,9234,0,1,,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5861,9624,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5862,9763,1,2,200.0,52,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5863,9864,731,2,0.273597811218,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
